"variable_name","variable_description","parameter_distribution","i","j","t","parameter_name","parameter_value"
"pi","Probability of travel from i to j","point","GAB","SWZ",NA,"mean",0.000411414661053577
"pi","Probability of travel from i to j","point","GHA","SWZ",NA,"mean",0.000178441952704998
"pi","Probability of travel from i to j","point","GIN","SWZ",NA,"mean",0.000207851130970547
"pi","Probability of travel from i to j","point","GMB","SWZ",NA,"mean",0.000127259455213523
"pi","Probability of travel from i to j","point","GNB","SWZ",NA,"mean",0.000183213296813154
"pi","Probability of travel from i to j","point","GNQ","SWZ",NA,"mean",0.000307033360626716
"pi","Probability of travel from i to j","point","KEN","SWZ",NA,"mean",0.000499997476419513
"pi","Probability of travel from i to j","point","LBR","SWZ",NA,"mean",0.000218406066813914
"pi","Probability of travel from i to j","point","LSO","SWZ",NA,"mean",0.00885982762765613
"pi","Probability of travel from i to j","point","MLI","SWZ",NA,"mean",0.000246371682372986
"pi","Probability of travel from i to j","point","MOZ","SWZ",NA,"mean",0.00327523878318637
"pi","Probability of travel from i to j","point","MRT","SWZ",NA,"mean",0.000295133195739184
"pi","Probability of travel from i to j","point","MWI","SWZ",NA,"mean",0.00163245134511694
"pi","Probability of travel from i to j","point","NAM","SWZ",NA,"mean",0.00256082884576556
"pi","Probability of travel from i to j","point","NER","SWZ",NA,"mean",0.000234932163661788
"pi","Probability of travel from i to j","point","NGA","SWZ",NA,"mean",0.000392307230287993
"pi","Probability of travel from i to j","point","RWA","SWZ",NA,"mean",0.000337240899909171
"pi","Probability of travel from i to j","point","SEN","SWZ",NA,"mean",0.000246805766216569
"pi","Probability of travel from i to j","point","SLE","SWZ",NA,"mean",0.000197914215190396
"pi","Probability of travel from i to j","point","SOM","SWZ",NA,"mean",0.000457665690479796
"pi","Probability of travel from i to j","point","SSD","SWZ",NA,"mean",0.000386599993009171
"pi","Probability of travel from i to j","point","SWZ","SWZ",NA,"mean",NA
"pi","Probability of travel from i to j","point","TCD","SWZ",NA,"mean",0.000356955778519943
"pi","Probability of travel from i to j","point","TGO","SWZ",NA,"mean",0.00011719768741487
"pi","Probability of travel from i to j","point","TZA","SWZ",NA,"mean",0.000910138825342806
"pi","Probability of travel from i to j","point","UGA","SWZ",NA,"mean",0.000426474123158763
"pi","Probability of travel from i to j","point","ZAF","SWZ",NA,"mean",0.0124316279446722
"pi","Probability of travel from i to j","point","ZMB","SWZ",NA,"mean",0.00179514331143384
"pi","Probability of travel from i to j","point","ZWE","SWZ",NA,"mean",0.00483847433941614
"pi","Probability of travel from i to j","point","AGO","TCD",NA,"mean",0.0102236134690975
"pi","Probability of travel from i to j","point","BDI","TCD",NA,"mean",0.00499342708520612
"pi","Probability of travel from i to j","point","BEN","TCD",NA,"mean",0.00714706144669312
"pi","Probability of travel from i to j","point","BFA","TCD",NA,"mean",0.00855599463587779
"pi","Probability of travel from i to j","point","BWA","TCD",NA,"mean",0.00571835514120874
"pi","Probability of travel from i to j","point","CAF","TCD",NA,"mean",0.0373496274384577
"pi","Probability of travel from i to j","point","CIV","TCD",NA,"mean",0.00772223586897117
"pi","Probability of travel from i to j","point","CMR","TCD",NA,"mean",0.0189354391850947
"pi","Probability of travel from i to j","point","COD","TCD",NA,"mean",0.0141849142061488
"pi","Probability of travel from i to j","point","COG","TCD",NA,"mean",0.0142612548989981
"pi","Probability of travel from i to j","point","ERI","TCD",NA,"mean",0.013783497498561
"pi","Probability of travel from i to j","point","ETH","TCD",NA,"mean",0.0149086289991197
"pi","Probability of travel from i to j","point","GAB","TCD",NA,"mean",0.0130556463067034
"pi","Probability of travel from i to j","point","GHA","TCD",NA,"mean",0.00742312083151158
"pi","Probability of travel from i to j","point","GIN","TCD",NA,"mean",0.00658462376026542
"pi","Probability of travel from i to j","point","GMB","TCD",NA,"mean",0.00380595782084847
"pi","Probability of travel from i to j","point","GNB","TCD",NA,"mean",0.00538047342407575
"pi","Probability of travel from i to j","point","GNQ","TCD",NA,"mean",0.0125023407453552
"pi","Probability of travel from i to j","point","KEN","TCD",NA,"mean",0.00754447165350124
"pi","Probability of travel from i to j","point","LBR","TCD",NA,"mean",0.00642715837932915
"pi","Probability of travel from i to j","point","LSO","TCD",NA,"mean",0.00303173351198049
"pi","Probability of travel from i to j","point","MLI","TCD",NA,"mean",0.012210853261668
"pi","Probability of travel from i to j","point","MOZ","TCD",NA,"mean",0.00567538605043251
"pi","Probability of travel from i to j","point","MRT","TCD",NA,"mean",0.0113566130966023
"pi","Probability of travel from i to j","point","MWI","TCD",NA,"mean",0.00500530340786311
"pi","Probability of travel from i to j","point","NAM","TCD",NA,"mean",0.00766734752731219
"pi","Probability of travel from i to j","point","NER","TCD",NA,"mean",0.0348036136866394
"pi","Probability of travel from i to j","point","NGA","TCD",NA,"mean",0.0333102494648986
"pi","Probability of travel from i to j","point","RWA","TCD",NA,"mean",0.00533123663004866
"pi","Probability of travel from i to j","point","SEN","TCD",NA,"mean",0.00768938931987045
"pi","Probability of travel from i to j","point","SLE","TCD",NA,"mean",0.00581575355277989
"pi","Probability of travel from i to j","point","SOM","TCD",NA,"mean",0.00770132434449868
"pi","Probability of travel from i to j","point","SSD","TCD",NA,"mean",0.0176571182384434
"pi","Probability of travel from i to j","point","SWZ","TCD",NA,"mean",0.00515537526633975
"pi","Probability of travel from i to j","point","TCD","TCD",NA,"mean",NA
"pi","Probability of travel from i to j","point","TGO","TCD",NA,"mean",0.00559207954780387
"pi","Probability of travel from i to j","point","TZA","TCD",NA,"mean",0.00712888079534361
"pi","Probability of travel from i to j","point","UGA","TCD",NA,"mean",0.00906066703480925
"pi","Probability of travel from i to j","point","ZAF","TCD",NA,"mean",0.00836905102256934
"pi","Probability of travel from i to j","point","ZMB","TCD",NA,"mean",0.00644897149848491
"pi","Probability of travel from i to j","point","ZWE","TCD",NA,"mean",0.00560003505342866
"pi","Probability of travel from i to j","point","AGO","TGO",NA,"mean",0.00577499153947619
"pi","Probability of travel from i to j","point","BDI","TGO",NA,"mean",0.00152591019854552
"pi","Probability of travel from i to j","point","BEN","TGO",NA,"mean",0.123775201155239
"pi","Probability of travel from i to j","point","BFA","TGO",NA,"mean",0.0442774014019053
"pi","Probability of travel from i to j","point","BWA","TGO",NA,"mean",0.00298300899347768
"pi","Probability of travel from i to j","point","CAF","TGO",NA,"mean",0.00597653286104825
"pi","Probability of travel from i to j","point","CIV","TGO",NA,"mean",0.0319899145759154
"pi","Probability of travel from i to j","point","CMR","TGO",NA,"mean",0.00906361631306511
"pi","Probability of travel from i to j","point","COD","TGO",NA,"mean",0.0047888505533684
"pi","Probability of travel from i to j","point","COG","TGO",NA,"mean",0.00721631714155186
"pi","Probability of travel from i to j","point","ERI","TGO",NA,"mean",0.00273333836201044
"pi","Probability of travel from i to j","point","ETH","TGO",NA,"mean",0.00335265093879263
"pi","Probability of travel from i to j","point","GAB","TGO",NA,"mean",0.00944325364783585
"pi","Probability of travel from i to j","point","GHA","TGO",NA,"mean",0.119714810641641
"pi","Probability of travel from i to j","point","GIN","TGO",NA,"mean",0.0140239379485055
"pi","Probability of travel from i to j","point","GMB","TGO",NA,"mean",0.00579340822536623
"pi","Probability of travel from i to j","point","GNB","TGO",NA,"mean",0.00865229142156205
"pi","Probability of travel from i to j","point","GNQ","TGO",NA,"mean",0.0108102010928506
"pi","Probability of travel from i to j","point","KEN","TGO",NA,"mean",0.00203121307411036
"pi","Probability of travel from i to j","point","LBR","TGO",NA,"mean",0.0163668691148509
"pi","Probability of travel from i to j","point","LSO","TGO",NA,"mean",0.00155917357119819
"pi","Probability of travel from i to j","point","MLI","TGO",NA,"mean",0.0223805457191584
"pi","Probability of travel from i to j","point","MOZ","TGO",NA,"mean",0.00234901925641864
"pi","Probability of travel from i to j","point","MRT","TGO",NA,"mean",0.014851777879466
"pi","Probability of travel from i to j","point","MWI","TGO",NA,"mean",0.00196701863213442
"pi","Probability of travel from i to j","point","NAM","TGO",NA,"mean",0.00457725005212838
"pi","Probability of travel from i to j","point","NER","TGO",NA,"mean",0.0126872187465132
"pi","Probability of travel from i to j","point","NGA","TGO",NA,"mean",0.0386721659761727
"pi","Probability of travel from i to j","point","RWA","TGO",NA,"mean",0.00153796593085055
"pi","Probability of travel from i to j","point","SEN","TGO",NA,"mean",0.0118108111816849
"pi","Probability of travel from i to j","point","SLE","TGO",NA,"mean",0.0120522143200715
"pi","Probability of travel from i to j","point","SOM","TGO",NA,"mean",0.00206428394270575
"pi","Probability of travel from i to j","point","SSD","TGO",NA,"mean",0.0030830573423709
"pi","Probability of travel from i to j","point","SWZ","TGO",NA,"mean",0.00249677200569449
"pi","Probability of travel from i to j","point","TCD","TGO",NA,"mean",0.00824873436259511
"pi","Probability of travel from i to j","point","TGO","TGO",NA,"mean",NA
"pi","Probability of travel from i to j","point","TZA","TGO",NA,"mean",0.00235039362933524
"pi","Probability of travel from i to j","point","UGA","TGO",NA,"mean",0.00223216747389836
"pi","Probability of travel from i to j","point","ZAF","TGO",NA,"mean",0.00445970945961051
"pi","Probability of travel from i to j","point","ZMB","TGO",NA,"mean",0.00276834182471345
"pi","Probability of travel from i to j","point","ZWE","TGO",NA,"mean",0.00254991696098323
"pi","Probability of travel from i to j","point","AGO","TZA",NA,"mean",0.0640034528034822
"pi","Probability of travel from i to j","point","BDI","TZA",NA,"mean",0.124234109026455
"pi","Probability of travel from i to j","point","BEN","TZA",NA,"mean",0.00780161576968884
"pi","Probability of travel from i to j","point","BFA","TZA",NA,"mean",0.0101227639814
"pi","Probability of travel from i to j","point","BWA","TZA",NA,"mean",0.0543947117348163
"pi","Probability of travel from i to j","point","CAF","TZA",NA,"mean",0.0386544245599861
"pi","Probability of travel from i to j","point","CIV","TZA",NA,"mean",0.0118092692951666
"pi","Probability of travel from i to j","point","CMR","TZA",NA,"mean",0.0188116938282485
"pi","Probability of travel from i to j","point","COD","TZA",NA,"mean",0.0968395250190877
"pi","Probability of travel from i to j","point","COG","TZA",NA,"mean",0.0348330272840232
"pi","Probability of travel from i to j","point","ERI","TZA",NA,"mean",0.0406753563007747
"pi","Probability of travel from i to j","point","ETH","TZA",NA,"mean",0.084487969383836
"pi","Probability of travel from i to j","point","GAB","TZA",NA,"mean",0.0272089874466723
"pi","Probability of travel from i to j","point","GHA","TZA",NA,"mean",0.00997142150133772
"pi","Probability of travel from i to j","point","GIN","TZA",NA,"mean",0.0106120175689111
"pi","Probability of travel from i to j","point","GMB","TZA",NA,"mean",0.00638812438847881
"pi","Probability of travel from i to j","point","GNB","TZA",NA,"mean",0.00914444825483079
"pi","Probability of travel from i to j","point","GNQ","TZA",NA,"mean",0.0202485832238872
"pi","Probability of travel from i to j","point","KEN","TZA",NA,"mean",0.149855162654152
"pi","Probability of travel from i to j","point","LBR","TZA",NA,"mean",0.0109592376014651
"pi","Probability of travel from i to j","point","LSO","TZA",NA,"mean",0.0275473582504333
"pi","Probability of travel from i to j","point","MLI","TZA",NA,"mean",0.0141034005383472
"pi","Probability of travel from i to j","point","MOZ","TZA",NA,"mean",0.125086465098317
"pi","Probability of travel from i to j","point","MRT","TZA",NA,"mean",0.0159247079356909
"pi","Probability of travel from i to j","point","MWI","TZA",NA,"mean",0.174641043953169
"pi","Probability of travel from i to j","point","NAM","TZA",NA,"mean",0.0524496324545004
"pi","Probability of travel from i to j","point","NER","TZA",NA,"mean",0.0162869650655278
"pi","Probability of travel from i to j","point","NGA","TZA",NA,"mean",0.026309685899063
"pi","Probability of travel from i to j","point","RWA","TZA",NA,"mean",0.1012426708569
"pi","Probability of travel from i to j","point","SEN","TZA",NA,"mean",0.0125383158864009
"pi","Probability of travel from i to j","point","SLE","TZA",NA,"mean",0.00989093656231057
"pi","Probability of travel from i to j","point","SOM","TZA",NA,"mean",0.0606664653219993
"pi","Probability of travel from i to j","point","SSD","TZA",NA,"mean",0.0582734634469602
"pi","Probability of travel from i to j","point","SWZ","TZA",NA,"mean",0.056126413077752
"pi","Probability of travel from i to j","point","TCD","TZA",NA,"mean",0.0304393330916553
"pi","Probability of travel from i to j","point","TGO","TZA",NA,"mean",0.00680362556220428
"pi","Probability of travel from i to j","point","TZA","TZA",NA,"mean",NA
"pi","Probability of travel from i to j","point","UGA","TZA",NA,"mean",0.111456682719081
"pi","Probability of travel from i to j","point","ZAF","TZA",NA,"mean",0.071111919797717
"pi","Probability of travel from i to j","point","ZMB","TZA",NA,"mean",0.118138724625834
"pi","Probability of travel from i to j","point","ZWE","TZA",NA,"mean",0.0848826369213394
"pi","Probability of travel from i to j","point","AGO","UGA",NA,"mean",0.0405121796977604
"pi","Probability of travel from i to j","point","BDI","UGA",NA,"mean",0.103796431441767
"pi","Probability of travel from i to j","point","BEN","UGA",NA,"mean",0.00723879192855848
"pi","Probability of travel from i to j","point","BFA","UGA",NA,"mean",0.00917943929551364
"pi","Probability of travel from i to j","point","BWA","UGA",NA,"mean",0.0264449823063877
"pi","Probability of travel from i to j","point","CAF","UGA",NA,"mean",0.0528886123810029
"pi","Probability of travel from i to j","point","CIV","UGA",NA,"mean",0.01021144777575
"pi","Probability of travel from i to j","point","CMR","UGA",NA,"mean",0.0196145582493029
"pi","Probability of travel from i to j","point","COD","UGA",NA,"mean",0.095747094432303
"pi","Probability of travel from i to j","point","COG","UGA",NA,"mean",0.033046297425953
"pi","Probability of travel from i to j","point","ERI","UGA",NA,"mean",0.0521664905102309
"pi","Probability of travel from i to j","point","ETH","UGA",NA,"mean",0.120109857740879
"pi","Probability of travel from i to j","point","GAB","UGA",NA,"mean",0.024804339478049
"pi","Probability of travel from i to j","point","GHA","UGA",NA,"mean",0.00888607020991495
"pi","Probability of travel from i to j","point","GIN","UGA",NA,"mean",0.00904493012301837
"pi","Probability of travel from i to j","point","GMB","UGA",NA,"mean",0.00539704283181852
"pi","Probability of travel from i to j","point","GNB","UGA",NA,"mean",0.00770424863668245
"pi","Probability of travel from i to j","point","GNQ","UGA",NA,"mean",0.018999245652973
"pi","Probability of travel from i to j","point","KEN","UGA",NA,"mean",0.176668181799239
"pi","Probability of travel from i to j","point","LBR","UGA",NA,"mean",0.00924604977735698
"pi","Probability of travel from i to j","point","LSO","UGA",NA,"mean",0.0134591274292839
"pi","Probability of travel from i to j","point","MLI","UGA",NA,"mean",0.0128083082763495
"pi","Probability of travel from i to j","point","MOZ","UGA",NA,"mean",0.0384625686876252
"pi","Probability of travel from i to j","point","MRT","UGA",NA,"mean",0.0139700506704186
"pi","Probability of travel from i to j","point","MWI","UGA",NA,"mean",0.0403143629789346
"pi","Probability of travel from i to j","point","NAM","UGA",NA,"mean",0.0295800522629753
"pi","Probability of travel from i to j","point","NER","UGA",NA,"mean",0.0167538845321229
"pi","Probability of travel from i to j","point","NGA","UGA",NA,"mean",0.0261519204576334
"pi","Probability of travel from i to j","point","RWA","UGA",NA,"mean",0.147700871809536
"pi","Probability of travel from i to j","point","SEN","UGA",NA,"mean",0.010658457367071
"pi","Probability of travel from i to j","point","SLE","UGA",NA,"mean",0.00833655910856533
"pi","Probability of travel from i to j","point","SOM","UGA",NA,"mean",0.055742194167576
"pi","Probability of travel from i to j","point","SSD","UGA",NA,"mean",0.158915698301299
"pi","Probability of travel from i to j","point","SWZ","UGA",NA,"mean",0.0252058455422643
"pi","Probability of travel from i to j","point","TCD","UGA",NA,"mean",0.0370785626163175
"pi","Probability of travel from i to j","point","TGO","UGA",NA,"mean",0.00619263548485377
"pi","Probability of travel from i to j","point","TZA","UGA",NA,"mean",0.106820609502507
"pi","Probability of travel from i to j","point","UGA","UGA",NA,"mean",NA
"pi","Probability of travel from i to j","point","ZAF","UGA",NA,"mean",0.0358485335708513
"pi","Probability of travel from i to j","point","ZMB","UGA",NA,"mean",0.0437018936604779
"pi","Probability of travel from i to j","point","ZWE","UGA",NA,"mean",0.0325817626022458
"pi","Probability of travel from i to j","point","AGO","ZAF",NA,"mean",0.066946535270788
"pi","Probability of travel from i to j","point","BDI","ZAF",NA,"mean",0.0134580105357226
"pi","Probability of travel from i to j","point","BEN","ZAF",NA,"mean",0.00590106934876153
"pi","Probability of travel from i to j","point","BFA","ZAF",NA,"mean",0.00803256680392663
"pi","Probability of travel from i to j","point","BWA","ZAF",NA,"mean",0.269538128030402
"pi","Probability of travel from i to j","point","CAF","ZAF",NA,"mean",0.0158684468356209
"pi","Probability of travel from i to j","point","CIV","ZAF",NA,"mean",0.0104323531824968
"pi","Probability of travel from i to j","point","CMR","ZAF",NA,"mean",0.0110656696601294
"pi","Probability of travel from i to j","point","COD","ZAF",NA,"mean",0.0303906145008441
"pi","Probability of travel from i to j","point","COG","ZAF",NA,"mean",0.0204972303918711
"pi","Probability of travel from i to j","point","ERI","ZAF",NA,"mean",0.0137230930835212
"pi","Probability of travel from i to j","point","ETH","ZAF",NA,"mean",0.0210460574982793
"pi","Probability of travel from i to j","point","GAB","ZAF",NA,"mean",0.0187110158400607
"pi","Probability of travel from i to j","point","GHA","ZAF",NA,"mean",0.00821963476796708
"pi","Probability of travel from i to j","point","GIN","ZAF",NA,"mean",0.00965091284192643
"pi","Probability of travel from i to j","point","GMB","ZAF",NA,"mean",0.00588256313001101
"pi","Probability of travel from i to j","point","GNB","ZAF",NA,"mean",0.0085002167406266
"pi","Probability of travel from i to j","point","GNQ","ZAF",NA,"mean",0.0139056759397129
"pi","Probability of travel from i to j","point","KEN","ZAF",NA,"mean",0.017278311279525
"pi","Probability of travel from i to j","point","LBR","ZAF",NA,"mean",0.0102655098135708
"pi","Probability of travel from i to j","point","LSO","ZAF",NA,"mean",0.655164480259233
"pi","Probability of travel from i to j","point","MLI","ZAF",NA,"mean",0.011072126662219
"pi","Probability of travel from i to j","point","MOZ","ZAF",NA,"mean",0.073112159787036
"pi","Probability of travel from i to j","point","MRT","ZAF",NA,"mean",0.0133338561854712
"pi","Probability of travel from i to j","point","MWI","ZAF",NA,"mean",0.0446641641523249
"pi","Probability of travel from i to j","point","NAM","ZAF",NA,"mean",0.187464360438548
"pi","Probability of travel from i to j","point","NER","ZAF",NA,"mean",0.0101528732095846
"pi","Probability of travel from i to j","point","NGA","ZAF",NA,"mean",0.0173779801250276
"pi","Probability of travel from i to j","point","RWA","ZAF",NA,"mean",0.0123004702523901
"pi","Probability of travel from i to j","point","SEN","ZAF",NA,"mean",0.0113712032037868
"pi","Probability of travel from i to j","point","SLE","ZAF",NA,"mean",0.00925500690483377
"pi","Probability of travel from i to j","point","SOM","ZAF",NA,"mean",0.0160641018862199
"pi","Probability of travel from i to j","point","SSD","ZAF",NA,"mean",0.0147291285508152
"pi","Probability of travel from i to j","point","SWZ","ZAF",NA,"mean",0.317946219601602
"pi","Probability of travel from i to j","point","TCD","ZAF",NA,"mean",0.0148202664007766
"pi","Probability of travel from i to j","point","TGO","ZAF",NA,"mean",0.00535392623941811
"pi","Probability of travel from i to j","point","TZA","ZAF",NA,"mean",0.0294922847141778
"pi","Probability of travel from i to j","point","UGA","ZAF",NA,"mean",0.0155127384733574
"pi","Probability of travel from i to j","point","ZAF","ZAF",NA,"mean",NA
"pi","Probability of travel from i to j","point","ZMB","ZAF",NA,"mean",0.0617812111353684
"pi","Probability of travel from i to j","point","ZWE","ZAF",NA,"mean",0.121340155116906
"pi","Probability of travel from i to j","point","AGO","ZMB",NA,"mean",0.0498235544385127
"pi","Probability of travel from i to j","point","BDI","ZMB",NA,"mean",0.0173413960485294
"pi","Probability of travel from i to j","point","BEN","ZMB",NA,"mean",0.00278254734530141
"pi","Probability of travel from i to j","point","BFA","ZMB",NA,"mean",0.00357779380791554
"pi","Probability of travel from i to j","point","BWA","ZMB",NA,"mean",0.0517233322777066
"pi","Probability of travel from i to j","point","CAF","ZMB",NA,"mean",0.0110115831029183
"pi","Probability of travel from i to j","point","CIV","ZMB",NA,"mean",0.00438914952111101
"pi","Probability of travel from i to j","point","CMR","ZMB",NA,"mean",0.00652881685114794
"pi","Probability of travel from i to j","point","COD","ZMB",NA,"mean",0.0338526074776156
"pi","Probability of travel from i to j","point","COG","ZMB",NA,"mean",0.0141359407974157
"pi","Probability of travel from i to j","point","ERI","ZMB",NA,"mean",0.00803083899564661
"pi","Probability of travel from i to j","point","ETH","ZMB",NA,"mean",0.0136554305760108
"pi","Probability of travel from i to j","point","GAB","ZMB",NA,"mean",0.011218497031392
"pi","Probability of travel from i to j","point","GHA","ZMB",NA,"mean",0.00366845360460891
"pi","Probability of travel from i to j","point","GIN","ZMB",NA,"mean",0.00387569912072755
"pi","Probability of travel from i to j","point","GMB","ZMB",NA,"mean",0.00229833734818914
"pi","Probability of travel from i to j","point","GNB","ZMB",NA,"mean",0.00331589153189133
"pi","Probability of travel from i to j","point","GNQ","ZMB",NA,"mean",0.00789078620071175
"pi","Probability of travel from i to j","point","KEN","ZMB",NA,"mean",0.01404087674282
"pi","Probability of travel from i to j","point","LBR","ZMB",NA,"mean",0.0041192812562648
"pi","Probability of travel from i to j","point","LSO","ZMB",NA,"mean",0.0166487236760626
"pi","Probability of travel from i to j","point","MLI","ZMB",NA,"mean",0.00482983407878002
"pi","Probability of travel from i to j","point","MOZ","ZMB",NA,"mean",0.0572935600409701
"pi","Probability of travel from i to j","point","MRT","ZMB",NA,"mean",0.00547885461792376
"pi","Probability of travel from i to j","point","MWI","ZMB",NA,"mean",0.0668843917882645
"pi","Probability of travel from i to j","point","NAM","ZMB",NA,"mean",0.0396506275362976
"pi","Probability of travel from i to j","point","NER","ZMB",NA,"mean",0.00511496560941601
"pi","Probability of travel from i to j","point","NGA","ZMB",NA,"mean",0.0090318145361758
"pi","Probability of travel from i to j","point","RWA","ZMB",NA,"mean",0.014242023002234
"pi","Probability of travel from i to j","point","SEN","ZMB",NA,"mean",0.00448483447032989
"pi","Probability of travel from i to j","point","SLE","ZMB",NA,"mean",0.00366066370128291
"pi","Probability of travel from i to j","point","SOM","ZMB",NA,"mean",0.00966616364420211
"pi","Probability of travel from i to j","point","SSD","ZMB",NA,"mean",0.010897797671964
"pi","Probability of travel from i to j","point","SWZ","ZMB",NA,"mean",0.0341409183104612
"pi","Probability of travel from i to j","point","TCD","ZMB",NA,"mean",0.00849220880452324
"pi","Probability of travel from i to j","point","TGO","ZMB",NA,"mean",0.00247135960180994
"pi","Probability of travel from i to j","point","TZA","ZMB",NA,"mean",0.0364341552196655
"pi","Probability of travel from i to j","point","UGA","ZMB",NA,"mean",0.0140626686350956
"pi","Probability of travel from i to j","point","ZAF","ZMB",NA,"mean",0.045941675446091
"pi","Probability of travel from i to j","point","ZMB","ZMB",NA,"mean",NA
"pi","Probability of travel from i to j","point","ZWE","ZMB",NA,"mean",0.0988030452461779
"pi","Probability of travel from i to j","point","AGO","ZWE",NA,"mean",0.0270942894041695
"pi","Probability of travel from i to j","point","BDI","ZWE",NA,"mean",0.00792555095888475
"pi","Probability of travel from i to j","point","BEN","ZWE",NA,"mean",0.00192311360666184
"pi","Probability of travel from i to j","point","BFA","ZWE",NA,"mean",0.00254135336484639
"pi","Probability of travel from i to j","point","BWA","ZWE",NA,"mean",0.0747109283883234
"pi","Probability of travel from i to j","point","CAF","ZWE",NA,"mean",0.00653139926600849
"pi","Probability of travel from i to j","point","CIV","ZWE",NA,"mean",0.00316882059442203
"pi","Probability of travel from i to j","point","CMR","ZWE",NA,"mean",0.00408540368377176
"pi","Probability of travel from i to j","point","COD","ZWE",NA,"mean",0.0154367583402904
"pi","Probability of travel from i to j","point","COG","ZWE",NA,"mean",0.00807894969127823
"pi","Probability of travel from i to j","point","ERI","ZWE",NA,"mean",0.00558136236939232
"pi","Probability of travel from i to j","point","ETH","ZWE",NA,"mean",0.00925606572847729
"pi","Probability of travel from i to j","point","GAB","ZWE",NA,"mean",0.00682981162692818
"pi","Probability of travel from i to j","point","GHA","ZWE",NA,"mean",0.00258515084639219
"pi","Probability of travel from i to j","point","GIN","ZWE",NA,"mean",0.00286548522102187
"pi","Probability of travel from i to j","point","GMB","ZWE",NA,"mean",0.0017255207293828
"pi","Probability of travel from i to j","point","GNB","ZWE",NA,"mean",0.00248700121460215
"pi","Probability of travel from i to j","point","GNQ","ZWE",NA,"mean",0.00495554599286454
"pi","Probability of travel from i to j","point","KEN","ZWE",NA,"mean",0.00886040981276503
"pi","Probability of travel from i to j","point","LBR","ZWE",NA,"mean",0.00302963318053036
"pi","Probability of travel from i to j","point","LSO","ZWE",NA,"mean",0.0267661108900715
"pi","Probability of travel from i to j","point","MLI","ZWE",NA,"mean",0.00348451236222868
"pi","Probability of travel from i to j","point","MOZ","ZWE",NA,"mean",0.0854715995125654
"pi","Probability of travel from i to j","point","MRT","ZWE",NA,"mean",0.00405958693545226
"pi","Probability of travel from i to j","point","MWI","ZWE",NA,"mean",0.0505628108748381
"pi","Probability of travel from i to j","point","NAM","ZWE",NA,"mean",0.0367483817397886
"pi","Probability of travel from i to j","point","NER","ZWE",NA,"mean",0.00350391162028985
"pi","Probability of travel from i to j","point","NGA","ZWE",NA,"mean",0.00600616046652669
"pi","Probability of travel from i to j","point","RWA","ZWE",NA,"mean",0.006893885535774
"pi","Probability of travel from i to j","point","SEN","ZWE",NA,"mean",0.00335713101506553
"pi","Probability of travel from i to j","point","SLE","ZWE",NA,"mean",0.00271740161941396
"pi","Probability of travel from i to j","point","SOM","ZWE",NA,"mean",0.00701574156596445
"pi","Probability of travel from i to j","point","SSD","ZWE",NA,"mean",0.00661164983894703
"pi","Probability of travel from i to j","point","SWZ","ZWE",NA,"mean",0.0695008646359562
"pi","Probability of travel from i to j","point","TCD","ZWE",NA,"mean",0.0055696338332929
"pi","Probability of travel from i to j","point","TGO","ZWE",NA,"mean",0.0017192853355341
"pi","Probability of travel from i to j","point","TZA","ZWE",NA,"mean",0.0197715620030433
"pi","Probability of travel from i to j","point","UGA","ZWE",NA,"mean",0.00791858813242677
"pi","Probability of travel from i to j","point","ZAF","ZWE",NA,"mean",0.0681491823648228
"pi","Probability of travel from i to j","point","ZMB","ZWE",NA,"mean",0.0746235701166902
"pi","Probability of travel from i to j","point","ZWE","ZWE",NA,"mean",NA
